"dac"
{
	// General Strings
	"dac_unit_neutral_golem_b_lore"						"Now that my friend, is a smaller, but still dangerous hunk of rock. - <i>Grek, Amateur Geologist</i>"
	"dac_unit_neutral_wolf_big"							"Big Wolf"
	"dac_unit_neutral_wolf_big_lore"					"Not much to say here.  They're wolves. - <i>Grek, Animal Lover</i>"
	"dac_unit_neutral_wolf_small"						"Small Wolf"
	"dac_unit_neutral_wolf_small_lore"					"They look so cute until they're rippin' your face off. - <i>Grek, Nurturing to a Fault</i>"
	"dac_unit_neutral_bear_a"							"Tomato"
	"dac_unit_neutral_bear_a_lore"						"I like to tell people that these are the hellbears that mauled Kwerthias. - <i>Grek, Professional Embellisher</i>"
	"dac_unit_neutral_bear_b"							"Potato"
	"dac_unit_neutral_bear_b_lore"						"I think they're brothers, or sisters, or married, or something like that. - <i>Grek, Detail Oriented</i>"
	"dac_unit_neutral_vulture_a"						"Revtel Wildwing"
	"dac_unit_neutral_vulture_a_lore"					"I used to try to clip their wings so they couldn't fly out of the arena, but the wildwings kept eating everyone I sent to handle them.  Fortunately they got used to the easy food so now they stick around on their own. - <i>Grek, Lemonade Maker</i>"
	"dac_unit_neutral_vulture_b"						"Wildwing Hatchling"
	"dac_unit_neutral_vulture_b_lore"					"These guys are walking liability machines, but the crowd loves 'em. - <i>In which Grek gives the people what they want</i>"
	"dac_unit_neutral_thunder_lizard_big"				"Thunderhide Alpha"
	"dac_unit_neutral_thunder_lizard_big_lore"			"Centaurs like to wrestle these bad boys for fun. Centaurs are also really stupid. - <i>In which Grek calls it like he sees it</i>"
	"dac_unit_neutral_thunder_lizard_small"				"Thunderhide"
	"dac_unit_neutral_thunder_lizard_small_lore"		"If there's one thing I know about the business, it's this: kids love watching giant lizards crush gladiators. - <i>Grek, Eye For The Business</i>"
	"dac_unit_neutral_black_dragon"						"Black Dragon"
	"dac_unit_neutral_black_dragon_lore"				"We don't talk about where I got this thing. - <i>Grek, Dragon Smuggler</i>"
	"dac_unit_neutral_troll_dark_a"						"Dark Troll Buddy"
	"dac_unit_neutral_troll_dark_a_lore"				"Word to the wise: don't get in a drinking contest with these guys. - <i>In which Grek shares some hard earned wisdom</i>"
	"dac_unit_neutral_troll_dark_b"						"Dark Troll Boss"
	"dac_unit_neutral_troll_dark_b_lore"				"Look, I'm not gonna lie, this guy scares the hell outta me. - <i>In which Grek talks about keeping a healthy distance from the talent</i>"
	"dac_unit_neutral_troll_dark_frost"					"Dark Troll Priest"
	"dac_unit_neutral_troll_dark_frost_lore"			"Not all the Dark Troll priests followed J'Muy to Weeping Rose... some wanted to start a new life here. - <i>Grek, History Buff</i>"
	"dac_unit_neutral_nian"								"The Year Beast"
	"dac_unit_neutral_nian_lore"						"Ladies and Gentlemen, I give to you the untamed.  The unmatched.  The unbroken.  The Year Beast! - <i>In which Grek works the crowd</i>"
	"dac_unit_neutral_roshan"							"Roshan"
	"dac_unit_neutral_roshan_lore"						"They don't make 'em tougher than the Champion of the Aegis. - <i>Grek, Fight Promoter</i>"

	"dac_unit_tombstone_zombie"							"Zombie"
	"dac_unit_tombstone_zombie_lore"					""
	
	"dac_hero_type_assassin"							"Assassin"
	"dac_hero_type_beast"								"Savage"
	"dac_hero_type_savage"								"Savage"
	"dac_hero_type_demon"								"Demon"
	"dac_hero_type_demonhunter"							"Demon Hunter"
	"dac_hero_type_dragon"								"Dragon"
	"dac_hero_type_druid"								"Druid"
	"dac_hero_type_dwarf"								"Deadeye"
	"dac_hero_type_element"								"Primordial"
	"dac_hero_type_primordial"							"Primordial"
	"dac_hero_type_elf"									"Elusive"
	"dac_hero_type_goblin"								"Scrappy"
	"dac_hero_type_human"								"Human"
	"dac_hero_type_hunter"								"Hunter"
	"dac_hero_type_knight"								"Knight"
	"dac_hero_type_satyr"								"Satyr"
	"dac_hero_type_shaman"								"Shaman"
	"dac_hero_type_warlock"								"Warlock"
	"dac_hero_type_warrior"								"Warrior"
	"dac_hero_type_mage"								"Mage"
	"dac_hero_type_mech"								"Inventor"
	"dac_hero_type_inventor"							"Inventor"
	"dac_hero_type_undead"								"Heartless"
	"dac_hero_type_troll"								"Troll"
	"dac_hero_type_orc"									"Brawny"
	"dac_hero_type_brawny"								"Brawny"
	"dac_hero_type_ogre"								"Blood-Bound"
	"dac_hero_type_naga"								"Scaled"

	"dac_item_claymore"									"Claymore"
	"dac_item_claymore_desc"							"+{d:attack_damage} Attack Damage."
	"dac_item_claymore_lore"							"What do ya want me to say, it's a sword. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_void_stone"								"Brooch of the Aggressor"
	"dac_item_void_stone_desc"							"+{d:mana_gain}% Mana gained from attacks."
	"dac_item_void_stone_lore"							"The perfect item for someone looking to pick a fight. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_mana_sponge"								"Brooch of the Martyr"
	"dac_item_mana_sponge_desc"							"+{d:damage_taken_mana_gain}% Mana gained from receiving damage. +{d:debuff_resist}% debuff resistance."
	"dac_item_mana_sponge_lore"							"The greatest acts of heroism come when you're at your lowest. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_quelling_blade"							"Quelling Blade"
	"dac_item_quelling_blade_desc"						"+50 Attack Damage against neutral enemies."
	"dac_item_quelling_blade_lore"						"Grek hates it when people buy these. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_boots_of_speed"							"Boots of Speed"
	"dac_item_boots_of_speed_desc"						"+100% Move Speed."
	"dac_item_boots_of_speed_lore"						"Perfect for the ne're-do-well on the move. - <i>Zenok, White Spire Fence</i>"			

	"dac_item_tranquil_boots"							"Tranquil Boots"
	"dac_item_tranquil_boots_desc"						"+{d:movement_speed}% Move Speed. +{d:health_regen} Health Regen."
	"dac_item_tranquil_boots_lore"						"Those Boots of Speed you sold me were next to worthless. Give me something better to move. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_octarine_fragment"						"Octarine Essence"
	"dac_item_octarine_fragment_desc"					"Reduces ability cooldown by {d:cooldown_percentage}%."
	"dac_item_octarine_fragment_lore"					"This is but a taste of what the Octarine Core can do. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_vitality_booster"							"Vitality Booster"
	"dac_item_vitality_booster_desc"					"+{d:health_bonus} Health."
	"dac_item_vitality_booster_lore"					"It isn't about turning the tide, it's about weathering the storm. - <i>Zenok, White Spire Fence</i>"
	
	
	"dac_item_cloak"									"Cloak"
	"dac_item_cloak_desc"								"+{d:bonus_magical_resistance}% Magic Resistance."
	"dac_item_cloak_lore"								"Be careful out there, a storm is coming... - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_blink_dagger"								"Blink Dagger"
	"dac_item_blink_dagger_desc"						"Teleport to the enemy farthest away from equipped hero and gain {d:mana_gain} mana. ({d:cooldown}s cooldown)"
	"dac_item_blink_dagger_lore"						"That Oglodi keeps asking for a blink axe... - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_mask_of_madness"							"Mask of Madness"
	"dac_item_mask_of_madness_desc"						"Hero is silenced. +{d:lifesteal_percentage}% Lifesteal. +{d:attack_speed} Attack Speed."
	"dac_item_mask_of_madness_lore"						"Who's to say where madness ends and genius begins... - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_blade_mail"								"Blade Mail"
	"dac_item_blade_mail_desc"							"Reflects {d:damage_taken_reflect_percentage}% of damage taken back to the attacker."
	"dac_item_blade_mail_lore"							"I lose about 3 customers a year to people who ask to try this on... - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_battle_fury"								"Battle Fury"
	"dac_item_battle_fury_desc"							"MELEE ONLY. +{d:attack_damage} damage. Melee attacks cleave {d:cleave_damage_pct}% damage to nearby units."
	"dac_item_battle_fury_lore"							"We know these things never stay one on one... it's best to be prepared. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_dagon"									"Dagon"
	"dac_item_dagon_desc"								"Deal {d:ability_damage} damage to a random enemy unit that has {d:health_trigger_percentage}% or less Health. (once per battle)"
	"dac_item_dagon_lore"								"Some people say it's wrong to kick a man when he's down... those people wouldn't last a week in White Spire. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_sacred_relic"								"Sacred Relic"
	"dac_item_sacred_relic_desc"						"+{d:attack_damage} Attack Damage."
	"dac_item_sacred_relic_lore"						"I think I'm charging a reasonable price for you to hold a small piece of divinity. - <i>Zenok, White Spire Fence</i>"	
	
	"dac_item_maelstrom"								"Maelstrom"
	"dac_item_maelstrom_desc"							"{d:bolt_chance_percentage}% chance on attack to cast chain lightning for {d:bolt_damage} damage to {d:bolt_targets} targets."
	"dac_item_maelstrom_lore"							"No one can control the weather... but you can certainly give it a little nudge. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_refresher_orb"							"Refresher Orb"
	"dac_item_refresher_orb_desc"						"After casting an ability, refresh all cooldowns and restore {d:mana_restored} mana to equipped hero. Additionally reduce remaining cooldown time by {d:ally_cooldown_multiplier}% and restore {d:ally_mana_restored} mana to allies {d:refresh_radius} cell away. (once per battle)"
	"dac_item_refresher_orb_lore"						"I've seen this change the outcome of many a battle. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_heart_of_tarrasque"						"Heart of Tarrasque"
	"dac_item_heart_of_tarrasque_desc"					"+{d:health_bonus} Health. Regenerate {d:bonus_hp_regen}% of Max Health every 1s."
	"dac_item_heart_of_tarrasque_lore"					"Death is for the lesser. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_divine_rapier"							"Divine Rapier"
	"dac_item_divine_rapier_desc"						"+{d:attack_damage} Attack Damage. If Divine Rapier is in combat and you lose a round to another player, they get the Divine Rapier."
	"dac_item_divine_rapier_lore"						"Sometimes the Gods demand blood. - <i>Zenok, White Spire Fence</i>"	
	
	"dac_item_assault_cuirass"							"Assault Cuirass"
	"dac_item_assault_cuirass_desc"						"Equipped hero and adjacent allies gain +{d:attack_speed_buff} Attack Speed and +{d:armor_buff} Armor. Adjacent enemies lose {d:attack_speed_debuff} Attack Speed and {d:armor_debuff} Armor."
	"dac_item_assault_cuirass_lore"						"If you're going to charge into battle, be smart about it. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_black_king_bar"							"Black King Bar"
	"dac_item_black_king_bar_desc"						"Equipped hero becomes Magic Immune for {d:magic_immune_duration}s once the first enemy has {d:mana_trigger_percentage}% mana. (once per battle)"
	"dac_item_black_king_bar_lore"						"Deny your enemies everything. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_mekansm"									"Mekansm"
	"dac_item_mekansm_desc"								"When equipped hero has less than {d:health_trigger_percentage}% health, heal allies up to {d:heal_radius} cells away for {d:heal_amount} Health. (once per battle)"
	"dac_item_mekansm_lore"								"Don't question how it works, just be grateful that it does - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_arcane_boots"								"Arcane Boots"
	"dac_item_arcane_boots_desc"						"When equipped hero has greater than {d:mana_trigger_percentage}% mana, restore {d:replenish_amount} mana to all allies {d:replenish_radius} cells away. (once per battle)"
	"dac_item_arcane_boots_lore"						"Be a boon to your allies. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_daedalus"									"Daedalus"
	"dac_item_daedalus_desc"							"+{d:attack_damage} Attack Damage. {d:bonus_damage_chance}% chance to Critical Hit for {d:bonus_damage_multiplier}% damage."
	"dac_item_daedalus_lore"							"Lorlin Lasan has borrowed this weapon on more than one occasion. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_radiance"									"Radiance"
	"dac_item_radiance_desc"							"Burns enemies up to {d:radius} cells away for {d:aura_damage} damage per second."
	"dac_item_radiance_lore"							"Ahhh I see you share Hobgen's sensibilities... - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_skadi"									"Eye of Skadi"
	"dac_item_skadi_desc"								"+{d:health_bonus} Health. Slows enemies move speed by {d:cold_movement_speed} and attack speed by {d:cold_attack_speed} on attack."
	"dac_item_skadi_lore"								"You don't want to know how I came into possession of this... - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_chainmail"								"Chainmail"
	"dac_item_chainmail_desc"							"+{d:bonus_armor} Armor."
	"dac_item_chainmail_lore"							"It's practical and reliable. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_gloves_of_haste"							"Gloves of Haste"
	"dac_item_gloves_of_haste_desc"						"+{d:attack_speed} Attack Speed."
	"dac_item_gloves_of_haste_lore"						"If you're looking to beat someone down fast, these are the gloves for you. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_moon_shard"								"Moon Shard"
	"dac_item_moon_shard_desc"							"+{d:attack_speed} Attack Speed."
	"dac_item_moon_shard_lore"							"Some claim it's a shard of the Mad Moon itself... - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_blight_stone"								"Blight Stone"
	"dac_item_blight_stone_desc"						"Attack target loses {d:target_armor} Armor."
	"dac_item_blight_stone_lore"						"A subtle, but effective tool. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_shivas_guard"								"Shiva's Guard"
	"dac_item_shivas_guard_desc"						"+{d:bonus_armor} Armor. Emits a freezing wave that deals {d:blast_damage} damage to enemies within 3 cells and slows their movement and attack speed for {s:blast_debuff_duration}s. (once per battle)"
	"dac_item_shivas_guard_lore"						"Don't ask how this came out of the Sapphire Conclave's vault - <i>Zenok, White Spire Fence</i>"

	"dac_item_bloodthorn"								"Bloodthorn"
	"dac_item_bloodthorn_desc"							"+{d:attack_damage} Attack Damage. When an enemy hero has more than {d:mana_trigger_percentage}% mana, silence them for {d:silence_duration}s. Attacks against the silenced hero can't miss and crit for {d:target_crit_multiplier}%. (10s cooldown)"
	"dac_item_bloodthorn_lore"							"Wielding this blade doesn't make you popular, but it sure makes your enemies dead. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_hood_of_defiance"							"Hood of Defiance"
	"dac_item_hood_of_defiance_desc"					"+{d:bonus_magical_resistance}% Magic Resistance. +{d:health_regen} Health Regen."
	"dac_item_hood_of_defiance_lore"					"Stand tall in the face of your enemies. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_vanguard"									"Vanguard"
	"dac_item_vanguard_desc"							"+{d:health_bonus} Health. {d:block_chance}% chance to block {d:block_damage} damage when attacked."
	"dac_item_vanguard_lore"							"If you're looking to protect yourself you can't do much better. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_basher"									"Skull Basher"
	"dac_item_basher_desc"								"+{d:attack_damage} Attack Damage. {d:bash_chance}% chance to deal an extra {d:bonus_chance_damage} and stun targets for {s:bash_duration}s."
	"dac_item_basher_lore"								"A concussed enemy is a soon to be dead enemy. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_pipe_of_insight"							"Pipe of Insight"
	"dac_item_pipe_of_insight_desc"						"+{d:bonus_magical_resistance}% Magic Resistance. Once the first enemy has {d:mana_trigger_percentage}% mana, apply a shield that blocks {d:barrier_amount} magic damage to allies up to {d:barrier_radius} cell away. (once per battle)"
	"dac_item_pipe_of_insight_lore"						"Where do you think Tinker gets his crazy ideas from? - <i>Zenok, White Spire Fence</i>"

	"dac_item_bloodbound_hat"							"Big-Time Contract"
	"dac_item_bloodbound_hat_desc"						"+{d:health_bonus} Health. Equipped unit is <span class='Ogre'>Blood-bound</span> <img class='InlineSynergyIcon SynergyOgre'/> in addition to its other types."
	"dac_item_bloodbound_hat_lore"						"Rita ain't got a monopoly on making things grow. - <i>Zenok, White Spire Fence</i>"

	"dac_item_sheepstick"								"Scythe of Vyse"
	"dac_item_sheepstick_desc"							"When the equipped hero takes damage, transform the offending unit into a pig for {s:sheep_duration}s. ({d:cooldown}s cooldown)"
	"dac_item_sheepstick_lore"							"Shamans can't get enough of this thing, I'm tellin' ya. - <i>Zenok, White Spire Fence</i>"

	"dac_item_force_staff"								"Force Staff"
	"dac_item_force_staff_desc"							"When the equipped hero takes damage from a melee attack, push the attacker up to {d:push_length} cells away. ({d:cooldown}s cooldown)"
	"dac_item_force_staff_lore"							"They say Aghanim has a fancier staff, but I’ve never seen it. - <i>Zenok, White Spire Fence</i>"

	"dac_item_never_die_hat"							"Helm of the Undying"
	"dac_item_never_die_hat_desc"						"+{d:bonus_armor} Armor. Equipped hero survives for an extra {s:invulnerability_duration} seconds after receiving a killing blow."
	"dac_item_never_die_hat_lore"						"It won't save your life, but it'll help you take someone with you. - <i>Zenok, White Spire Fence</i>"

	"dac_item_gold_on_last_hit_hat"						"Poaching Knife"
	"dac_item_gold_on_last_hit_hat_desc"				"Equipped hero has a {d:percent_chance}% chance of producing {d:gold} gold when they kill an enemy. Attacks against units with less than {d:target_health_percent}% health crit for {d:target_crit_multiplier}%."
	"dac_item_gold_on_last_hit_hat_lore"				"May it grant you better luck than it did the centaur whose corpse I found it on. - <i>Zenok, White Spire Fence</i>"

	"dac_item_final_flash_hat"							"Bracers of Desperation"
	"dac_item_final_flash_hat_desc"						"Equipped hero resets their cooldown and gets full mana when below {d:health_percent_trigger}% health. Attack target's magic resistance is reduced by {d:target_magic_resistance}%."
	"dac_item_final_flash_hat_lore"						"You don't find out what you're capable of until your back's against the wall. - <i>Zenok, White Spire Fence</i>"

	"dac_item_summoning_stone"							"Summoning Stone"
	"dac_item_summoning_stone_desc"						"Allied summoned units have +{d:health_bonus} Health and +{d:attack_speed_bonus} Attack Speed."
	"dac_item_summoning_stone_lore"						"Drown your enemies in an unyielding tide of flesh. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_better_units_in_shop"						"A Higher Class of Criminal"
	"dac_item_better_units_in_shop_desc"				"Units in shop offered as if you were 1 level higher."
	"dac_item_better_units_in_shop_lore"				"I can introduce you to some people... - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_additional_unit_cap_in_shop"				"Expanded Roster"
	"dac_item_additional_unit_cap_in_shop_desc"			"+1 Unit cap."
	"dac_item_additional_unit_cap_in_shop_lore"			"My advice?  Don't fight fair. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_cheaper_units_in_shop"					"Friends and Family Discount"
	"dac_item_cheaper_units_in_shop_desc"				"All units are 1 gold cheaper."
	"dac_item_cheaper_units_in_shop_lore"				"Don't tell anyone, but you're my favorite criminal mastermind. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_extra_damage_per_unit"					"Vicious Intent"
	"dac_item_extra_damage_per_unit_desc"				"Each of your surviving units, including summons, deals 1 additional damage to opponents if they lose to you."
	"dac_item_extra_damage_per_unit_lore"				"Sometimes it's not just about winning, you need to send a message. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_gold_on_defeat"							"Silver Lining"
	"dac_item_gold_on_defeat_desc"						"Get 1 charge when you win a fight. When you lose a fight, if charges remain, get 1 gold and lose 1 charge. Starts with 1 charge."
	"dac_item_gold_on_defeat_lore"						"People love a comeback story. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_free_first_reroll"						"Recruiter"
	"dac_item_free_first_reroll_desc"					"The first reroll each round is free."
	"dac_item_free_first_reroll_lore"					"Don't settle for a crew you don't stand behind. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_humans_turn_undead"						"Fall From Grace"
	"dac_item_humans_turn_undead_desc"					"<span class='Human'>Human</span> <img class='InlineSynergyIcon SynergyHuman'/> units count as <span class='Undead'>Heartless</span> <img class='InlineSynergyIcon SynergyHeartless'/> instead when counting Alliances."
	"dac_item_humans_turn_undead_lore"					"This town has a way of beating the good out of you. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_elves_start_invisible"					"Elusive Targets"
	"dac_item_elves_start_invisible_desc"				"<span class='Elf'>Elusive</span> <img class='InlineSynergyIcon SynergyElusive'/> units have {d:evasion_pct}% evasion for the first {s:invisibility_duration} seconds of a battle."
	"dac_item_elves_start_invisible_lore"				"It's hard to stab what you can't see. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_shamans_hex_attackers"					"Shaman Pluck"
	"dac_item_shamans_hex_attackers_desc"				"Units attacking a <span class='Shaman'>Shaman</span> <img class='InlineSynergyIcon SynergyShaman'/> have a {s:percent_chance}% chance of being turned into a chicken."
	"dac_item_shamans_hex_attackers_lore"				"You should have seen what happened to the last guy who crossed Enno. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_discount_rerolls"							"Recruiter"
	"dac_item_discount_rerolls_desc"					"Rerolls cost 1 gold less."
	"dac_item_discount_rerolls_lore"					"Don't settle for a crew you don't stand behind. - <i>Zenok, White Spire Fence</i>"

	"dac_item_assassins_blind_on_landing"				"Pocket Sand"
	"dac_item_assassins_blind_on_landing_desc"			"<span class='Assassin'>Assassins</span> <img class='InlineSynergyIcon SynergyAssassins'/> blind enemies 1 cell away from where they land for {s:blind_duration} seconds ({d:blind_chance}% miss chance and {d:mana_gain_reduction}% less mana when attacked)."
	"dac_item_assassins_blind_on_landing_lore"			"Quiet doesn't fight fair, she fights to win. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_extra_items"								"Embarrassment of Riches"
	"dac_item_extra_items_desc"							"Neutral rounds offer one additional item choice."
	"dac_item_extra_items_lore"							"Let me show you one more thing... - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_better_items"								"Smuggler"
	"dac_item_better_items_desc"						"Quality of items from neutral rounds are offered from 1 wave higher."
	"dac_item_better_items_lore"						"The stuff you REALLY want is in the back. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_bonus_damage_on_low_life"					"Desperate Measures"
	"dac_item_bonus_damage_on_low_life_desc"			"Your units gain +{s:damage_per_missing_health}% Attack Damage and +{s:extra_mana_gain_per_missing_health}% Mana gain on damage taken/received for each point of damage your Underlord has taken."
	"dac_item_bonus_damage_on_low_life_lore"			"There's nothing more dangerous than a cornered animal. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_prevent_next_life_loss"					"Aegis of the Immortal"
	"dac_item_prevent_next_life_loss_desc"				"When you would otherwise take fatal damage, take no damage and destroy Aegis."
	"dac_item_prevent_next_life_loss_lore"				"Sometimes all you need is a second chance. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_mechs_explode_on_death"					"Unstable Reactor"
	"dac_item_mechs_explode_on_death_desc"				"Allied <span class='Mech'>Inventors</span> <img class='InlineSynergyIcon SynergyInventors'/> explode on death dealing {s:damage_hp_pct}% of their Max Health to all enemies {d:range_in_cells} cell away."
	"dac_item_mechs_explode_on_death_lore"				"This is why I don't trust Keen merchandise. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_trolls_have_aspd_aura"					"Coordinated Assault"
	"dac_item_trolls_have_aspd_aura_desc"				"<span class='Troll'>Troll</span> <img class='InlineSynergyIcon SynergyTroll'/> units give +{s:attack_speed_buff} Attack Speed to allies {d:range_in_cells} cell away."
	"dac_item_trolls_have_aspd_aura_lore"				"When a pack of Trolls decide they wanna beat you down there's not a whole helluva lot you can do about it. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_goblins_give_gold_on_last_hit"			"Check the Bodies"
	"dac_item_goblins_give_gold_on_last_hit_desc"		"<span class='Goblin'>Scrappy</span> <img class='InlineSynergyIcon SynergyScrappy'/> units have a {s:percent_chance}% chance of producing {d:gold} gold when they kill an enemy."
	"dac_item_goblins_give_gold_on_last_hit_lore"		"I wouldn't call it distasteful, it's not like the dead can spend coin. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_orcs_get_extra_hp"						"Forged in Battle"
	"dac_item_orcs_get_extra_hp_desc"					"<span class='Orc'>Brawny</span> <img class='InlineSynergyIcon SynergyBrawny'/> units start the round with +{s:health_bonus} Max Health for every unit they have killed."
	"dac_item_orcs_get_extra_hp_lore"					"I once asked Goodkind if she kept a list of all the people Axe has killed... she told me that's what the backpack was for. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_demon_hunters_steal_demon"				"Strange Bedfellows"
	"dac_item_demon_hunters_steal_demon_desc"			"<span class='DemonHunter'>Demon Hunters</span> <img class='InlineSynergyIcon SynergyDemonHunters'/> gain +{s:pure_damage_bonus_pct}% Pure Damage for each unique allied <span class='Demon'>Demon</span> <img class='InlineSynergyIcon SynergyDemons'/> unit."
	"dac_item_demon_hunters_steal_demon_lore"			"In White Spire, temporary alliances are forged daily. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_naga_skin"								"Retaliate"
	"dac_item_naga_skin_desc"							"Units attacking <span class='Naga'>Scaled</span> <img class='InlineSynergyIcon SynergyScaled'/> units take {s:dot_damage} damage/sec for {s:dot_duration} seconds.<br>This timer resets each time the <span class='Naga'>Scaled</span> <img class='InlineSynergyIcon SynergyScaled'/> unit is attacked."
	"dac_item_naga_skin_lore"							"Actions have consequences. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_knights_absorption"						"Age of Chivalry"
	"dac_item_knights_absorption_desc"					"Non-Knight units take {s:physical_reduction}% less physical damage and {s:magical_reduction}% less magical damage for each allied <span class='Knight'>Knight</span> <img class='InlineSynergyIcon SynergyKnights'/> unit 1 cell away."
	"dac_item_knights_absorption_lore"					"Some people live a life of self-sacrifice and nobility... I am not one of those people. - <i>Zenok, White Spire Fence</i>"
	
	
	"dac_item_dragons_hoard"							"Dragon's Hoard"
	"dac_item_dragons_hoard_desc"						"<span class='Dragon'>Dragon</span> <img class='InlineSynergyIcon SynergyDragon'/> units gain {s:damage_pct}% Attack damage for every gold you own at the beginning of combat."
	"dac_item_dragons_hoard_lore"						"I don't know much about Dragons, but I know enough to realize that if a Dragon has a treasure horde, it probably means they ate a lot of people to get it. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_elementals_spawn_eidolons"				"Font of Creation"
	"dac_item_elementals_spawn_eidolons_desc"			"<span class='Element'>Primordial</span> <img class='InlineSynergyIcon SynergyPrimordial'/> units spawn a rank {s:eidolon_rank} Eidolon on death. Eidolons are ranged <span class='Element'>Primordial</span> <img class='InlineSynergyIcon SynergyPrimordial'/> units that don't spawn Eidolons."
	"dac_item_elementals_spawn_eidolons_lore"			"For some, death is only the beginning... - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_hunters_band"								"Hunter's Focus"
	"dac_item_hunters_band_desc"						"<span class='Hunter'>Hunters</span> <img class='InlineSynergyIcon SynergyHunters'/> deal {s:attack_bonus_pct}% extra Attack Damage for each other <span class='Hunter'>Hunters</span> <img class='InlineSynergyIcon SynergyHunters'/> attacking the same target."
	"dac_item_hunters_band_lore"						"I've seen a pack of Centaur hunters bring down a Thunderhide with ease. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_humans_debuff_resist"						"Indomitable Will"
	"dac_item_humans_debuff_resist_desc"				"Debuffs last {s:debuff_resist}% less on <span class='Human'>Human</span> <img class='InlineSynergyIcon SynergyHuman'/> units."
	"dac_item_humans_debuff_resist_lore"				"Ahhh there's that famous human spirit. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_druids_heal_over_time_on_death"			"Completing the Cycle"
	"dac_item_druids_heal_over_time_on_death_desc"		"When a <span class='Druid'>Druid</span> <img class='InlineSynergyIcon SynergyDruid'/> dies, it heals allies {d:range_in_cells} cells away over time for {s:heal_pct_per_second}% health per second for {d:heal_duration} seconds."
	"dac_item_druids_heal_over_time_on_death_lore"		"Sometimes, solace can be found in death. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_beast_bleed"								"Tooth and Claw"
	"dac_item_beast_bleed_desc"							"<span class='Beast'>Savage</span> <img class='InlineSynergyIcon SynergySavage'/> units apply a stackable {s:dot_damage} damage/s bleed on attack."
	"dac_item_beast_bleed_lore"							"Those wounds don't look too pretty, buddy. - <i>Zenok, White Spire Fence</i>"
	
	"dac_item_warriors_never_die"						"Unstoppable"
	"dac_item_warriors_never_die_desc"					"<span class='Warrior'>Warriors</span> <img class='InlineSynergyIcon SynergyWarriors'/> survive for an extra {s:invulnerability_duration} seconds after receiving a killing blow."
